Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
4531,4531,4531,4531,4531,CUST4532,58-61,1,29298-38581,facebook ads,Awareness,1660.7159190557313,0.2698377844185872,0.07677694848503402,26,8.463632613996078,8.167141615918215,93,18,3,0-4,1272,[REDACTED],[REDACTED],1
4532,4532,4532,4532,4532,CUST4533,66-69,0,29298-38581,facebook ads,Retention,5518.346013687816,0.016167752965916334,0.10907768886800631,32,7.232611559624789,8.101484419558124,57,0,5,0-4,3014,[REDACTED],[REDACTED],1
4533,4533,4533,4533,4533,CUST4534,46-49,0,112854-122137,yahoo,Retention,4345.2656830402375,0.21208250991293764,0.1635565125653155,5,5.330651622884964,4.432245801063768,72,3,2,0-4,3501,[REDACTED],[REDACTED],0
4534,4534,4534,4534,4534,CUST4535,50-53,0,122138-131421,twitter,Conversion,9514.139577418402,0.23442472892448787,0.1556235211354198,6,8.938698716839573,12.868357793646545,18,10,9,5-9,721,[REDACTED],[REDACTED],1
4535,4535,4535,4535,4535,CUST4536,34-37,0,122138-131421,linkedin ads,Retention,9371.895786686004,0.17444084153564896,0.07294109972239407,0,7.134091440664637,6.048301998375909,8,5,2,5-9,3668,[REDACTED],[REDACTED],1
4536,4536,4536,4536,4536,CUST4537,58-61,1,94286-103569,news portal,Retention,5422.72298656903,0.22831216178705527,0.07402279999858109,37,3.488477900630961,10.312313873964138,22,11,8,5-9,1502,[REDACTED],[REDACTED],1
4537,4537,4537,4537,4537,CUST4538,58-61,1,94286-103569,bing ads,Awareness,6290.540946017209,0.20305456592486737,0.14009027619821873,34,1.2888134474227104,4.11458859013997,74,4,2,0-4,2731,[REDACTED],[REDACTED],1
4538,4538,4538,4538,4538,CUST4539,30-33,1,140706-149989,linkedin ads,Awareness,1346.5642055212722,0.1444557645840431,0.19398604527173752,22,7.786927935322702,12.427769715530777,12,13,4,0-4,1549,[REDACTED],[REDACTED],1
4539,4539,4539,4539,4539,CUST4540,18-21,0,94286-103569,affiliate,Consideration,2336.4789675287097,0.12005581647686558,0.09666875537878448,15,3.3682125378068326,4.923186502464169,92,16,2,0-4,3061,[REDACTED],[REDACTED],1
4540,4540,4540,4540,4540,CUST4541,50-53,1,103570-112853,google,Conversion,9202.017114443364,0.28266429562873613,0.07999548627459105,33,3.483757739210776,14.084663893091392,30,3,0,5-9,2521,[REDACTED],[REDACTED],1
4541,4541,4541,4541,4541,CUST4542,22-25,0,112854-122137,facebook,Retention,7132.180852839676,0.29331713135002524,0.18055447220281307,33,4.953607165822002,6.737455470845388,71,14,4,0-4,1176,[REDACTED],[REDACTED],1
4542,4542,4542,4542,4542,CUST4543,30-33,1,94286-103569,online directory,Conversion,1788.9772754673409,0.2009831612539039,0.13625187089650162,30,7.998799778825283,2.736448959006813,18,5,4,0-4,565,[REDACTED],[REDACTED],1
4543,4543,4543,4543,4543,CUST4544,58-61,1,112854-122137,online directory,Consideration,5636.24936522481,0.07283581479539432,0.08502701411466686,42,9.353446693979516,9.179955015450398,4,12,2,0-4,2689,[REDACTED],[REDACTED],1
4544,4544,4544,4544,4544,CUST4545,22-25,0,75718-85001,yahoo,Conversion,9246.40771940414,0.13924640608724537,0.021702996717626245,30,2.9531834630678375,8.596468870081337,90,11,8,5-9,4128,[REDACTED],[REDACTED],1
4545,4545,4545,4545,4545,CUST4546,46-49,1,85002-94285,tiktok,Retention,3383.392051628592,0.15342067357259356,0.14677690725962084,10,8.968385092636463,6.490727418274051,38,9,9,0-4,1835,[REDACTED],[REDACTED],1
4546,4546,4546,4546,4546,CUST4547,46-49,1,38582-47865,yahoo,Awareness,2136.7000094524924,0.22954074305048935,0.0739143754673192,7,6.329606025735436,12.541832086205686,13,5,3,5-9,1764,[REDACTED],[REDACTED],1
4547,4547,4547,4547,4547,CUST4548,50-53,0,94286-103569,partner site,Conversion,9507.479028409003,0.20499216454291652,0.02600689170177091,23,8.614821110267703,6.490310167451632,21,8,2,0-4,442,[REDACTED],[REDACTED],1
4548,4548,4548,4548,4548,CUST4549,62-65,1,94286-103569,baidu,Retention,4379.364506453197,0.16235414316228122,0.12380835909378025,22,8.773527627015927,2.195687567997479,21,15,4,0-4,1151,[REDACTED],[REDACTED],1
4549,4549,4549,4549,4549,CUST4550,46-49,1,66434-75717,partner site,Consideration,4135.709284634539,0.20762483804354914,0.0708394725029765,31,4.548493405131527,1.072899295074882,4,7,6,5-9,340,[REDACTED],[REDACTED],1
4550,4550,4550,4550,4550,CUST4551,18-21,1,20014-29297,news portal,Retention,2308.251858924642,0.02064179072007351,0.0733463850274038,14,6.901525792508529,13.755391050239158,61,6,1,0-4,951,[REDACTED],[REDACTED],1
4551,4551,4551,4551,4551,CUST4552,58-61,0,131422-140705,outlook,Conversion,8898.059215018513,0.23516519172550207,0.09938205279798258,27,9.40449366331591,7.304820066554539,51,13,4,5-9,261,[REDACTED],[REDACTED],1
4552,4552,4552,4552,4552,CUST4553,54-57,0,20014-29297,bing ads,Retention,8142.574734063838,0.0728757952878744,0.15022343823492096,19,7.0120674678151085,8.728034529656513,79,3,2,0-4,2613,[REDACTED],[REDACTED],1
4553,4553,4553,4553,4553,CUST4554,34-37,0,75718-85001,instagram,Retention,4094.0898661424158,0.20368212079338263,0.06864624061363486,13,5.2282789199001485,1.909951304698078,38,2,8,0-4,1377,[REDACTED],[REDACTED],1
4554,4554,4554,4554,4554,CUST4555,34-37,1,75718-85001,yahoo,Conversion,256.61414174980905,0.04444897582528286,0.023510681170248727,25,4.2024657260738,7.802995573270163,25,2,7,5-9,626,[REDACTED],[REDACTED],1
4555,4555,4555,4555,4555,CUST4556,38-41,1,29298-38581,yahoo,Conversion,4541.84077038554,0.042119854771366746,0.08859585276046324,49,2.196735805184622,8.22738590181405,79,18,8,5-9,3246,[REDACTED],[REDACTED],1
4556,4556,4556,4556,4556,CUST4557,66-69,0,75718-85001,online directory,Consideration,1701.22469217904,0.023891238260775827,0.017289366027853335,36,10.044270645352055,6.993922254636915,55,9,5,0-4,4345,[REDACTED],[REDACTED],1
4557,4557,4557,4557,4557,CUST4558,38-41,0,122138-131421,blog,Retention,1622.0777749101746,0.2718377316459273,0.13899014779817667,1,7.109347707765358,14.139778853920632,11,13,3,5-9,891,[REDACTED],[REDACTED],1
4558,4558,4558,4558,4558,CUST4559,46-49,1,57150-66433,whatsapp,Awareness,3820.090154591874,0.18777569511919412,0.1905822458244995,33,3.4578196108845884,8.851119071219834,79,5,8,0-4,3631,[REDACTED],[REDACTED],1
4559,4559,4559,4559,4559,CUST4560,38-41,1,47866-57149,outlook,Conversion,1146.5212198883853,0.10992626393513578,0.1315173127990957,33,1.414231151230962,14.471510667051362,48,11,3,5-9,3970,[REDACTED],[REDACTED],1
4560,4560,4560,4560,4560,CUST4561,58-61,0,57150-66433,protonmail,Retention,9678.924786361376,0.2421590504234219,0.06221445975651544,33,7.625740486875394,2.4880678308954254,11,11,3,0-4,3406,[REDACTED],[REDACTED],1
4561,4561,4561,4561,4561,CUST4562,26-29,0,66434-75717,bing,Awareness,441.0438916493566,0.19584648364396706,0.041209364903087436,8,8.842340059045455,13.670081582410718,95,3,1,0-4,798,[REDACTED],[REDACTED],0
4562,4562,4562,4562,4562,CUST4563,54-57,1,112854-122137,zoho,Awareness,4300.62978756267,0.18928136455458902,0.05339533620777672,43,4.803291710159187,8.288519045382925,4,9,0,0-4,1942,[REDACTED],[REDACTED],1
4563,4563,4563,4563,4563,CUST4564,26-29,1,112854-122137,outlook,Retention,1828.689252259022,0.15073475355555124,0.056301354985807725,49,9.824424551074548,5.152147098967677,99,11,9,0-4,207,[REDACTED],[REDACTED],1
4564,4564,4564,4564,4564,CUST4565,50-53,1,103570-112853,google ads,Retention,6769.086097247537,0.01497944516725394,0.06658343437066114,2,3.852141998185026,11.044670875617616,91,16,3,0-4,3545,[REDACTED],[REDACTED],1
4565,4565,4565,4565,4565,CUST4566,54-57,1,57150-66433,twitter,Retention,1085.3056715903276,0.08232075447059563,0.031631477233962466,29,7.641765131790573,8.353279856725608,50,6,5,0-4,3562,[REDACTED],[REDACTED],1
4566,4566,4566,4566,4566,CUST4567,42-45,0,38582-47865,outlook,Awareness,5364.589750526802,0.043566012433539775,0.1866306973954556,18,3.410436351685226,9.031547824700255,3,9,3,0-4,3248,[REDACTED],[REDACTED],1
4567,4567,4567,4567,4567,CUST4568,42-45,0,103570-112853,duckduckgo,Retention,7692.112803664203,0.20091945267673747,0.1775608902143346,30,4.03774066907799,3.204739615508989,92,0,3,5-9,348,[REDACTED],[REDACTED],1
4568,4568,4568,4568,4568,CUST4569,58-61,0,66434-75717,news portal,Conversion,9300.850775985618,0.08969246980256929,0.12314288328352625,15,6.465594809539396,10.375347878560085,82,18,1,5-9,3439,[REDACTED],[REDACTED],1
4569,4569,4569,4569,4569,CUST4570,58-61,1,75718-85001,gmail,Awareness,6983.818638878611,0.1414303688733348,0.028587840129090034,42,1.117356384143339,5.098830346631575,24,19,2,5-9,1096,[REDACTED],[REDACTED],1
4570,4570,4570,4570,4570,CUST4571,38-41,1,131422-140705,gmail,Conversion,950.6590532705467,0.10720150807524323,0.16511051773568308,23,2.848267135874368,5.919227681253148,98,4,2,0-4,3071,[REDACTED],[REDACTED],1
4571,4571,4571,4571,4571,CUST4572,38-41,1,122138-131421,affiliate,Conversion,927.0910228704648,0.04944788299835944,0.020679170435156775,14,2.696203445322348,13.232565926299726,23,5,6,0-4,3615,[REDACTED],[REDACTED],0
4572,4572,4572,4572,4572,CUST4573,58-61,1,112854-122137,google ads,Retention,7369.929893817053,0.29240698756882705,0.02768160288708017,21,3.875014472928884,2.914143794428792,55,0,3,5-9,3517,[REDACTED],[REDACTED],1
4573,4573,4573,4573,4573,CUST4574,54-57,0,103570-112853,tiktok,Conversion,2319.851403963606,0.28558475753290863,0.07524655589556084,31,8.192925896407623,13.387425053686524,18,14,2,5-9,2835,[REDACTED],[REDACTED],1
4574,4574,4574,4574,4574,CUST4575,18-21,1,122138-131421,linkedin ads,Retention,4406.652156376459,0.03002615470640397,0.09231218691292337,10,9.170977089441756,8.03300720348057,22,1,4,5-9,2795,[REDACTED],[REDACTED],1
4575,4575,4575,4575,4575,CUST4576,22-25,1,85002-94285,duckduckgo,Awareness,9917.161508185845,0.24841881035966357,0.07951895110960812,28,1.1671599139833801,3.1728493268021563,94,17,3,0-4,4411,[REDACTED],[REDACTED],1
4576,4576,4576,4576,4576,CUST4577,62-65,1,66434-75717,gmail,Conversion,8253.477857948472,0.14734550204504912,0.044792034241131665,41,3.197687726873376,12.275444895838893,82,12,0,5-9,1674,[REDACTED],[REDACTED],1
4577,4577,4577,4577,4577,CUST4578,42-45,0,103570-112853,twitter ads,Retention,8310.061554831502,0.23397106475720814,0.03309702659277887,23,1.404278855742837,9.751980954531376,95,1,5,5-9,1185,[REDACTED],[REDACTED],1
4578,4578,4578,4578,4578,CUST4579,38-41,0,66434-75717,instagram,Consideration,8702.954305369562,0.05354531030306779,0.17073352644234877,18,8.636144274856287,5.740927361949743,76,7,4,5-9,4191,[REDACTED],[REDACTED],1
4579,4579,4579,4579,4579,CUST4580,54-57,0,94286-103569,bing,Retention,6169.342505260249,0.05003579794892128,0.07856947671905579,4,2.758723246774638,5.091294502704511,45,4,6,5-9,2224,[REDACTED],[REDACTED],0
4580,4580,4580,4580,4580,CUST4581,42-45,1,20014-29297,google ads,Consideration,7613.734378730486,0.2663153009827492,0.05684808062141158,45,7.828668194500322,6.512817690513092,17,14,7,5-9,4928,[REDACTED],[REDACTED],1
4581,4581,4581,4581,4581,CUST4582,46-49,0,103570-112853,outlook,Retention,3403.6929611260402,0.2728019991718963,0.1032708081851267,40,1.2156785549250302,2.346741754255557,60,12,2,0-4,1446,[REDACTED],[REDACTED],0
4582,4582,4582,4582,4582,CUST4583,18-21,1,140706-149989,tiktok,Consideration,10150.559884871162,0.139276272045007,0.02103418635588947,37,4.663618502954599,12.139815133472384,70,16,3,0-4,3167,[REDACTED],[REDACTED],1
4583,4583,4583,4583,4583,CUST4584,58-61,1,75718-85001,yahoo,Conversion,2795.358494504889,0.2651234910586802,0.12961940376209008,0,4.157141114109517,4.823792593113813,44,3,4,5-9,1987,[REDACTED],[REDACTED],1
4584,4584,4584,4584,4584,CUST4585,30-33,0,112854-122137,gmail,Consideration,5988.624777133269,0.19671449616174747,0.05458465325460096,29,4.166827172169681,12.374532717607117,87,6,7,0-4,1942,[REDACTED],[REDACTED],1
4585,4585,4585,4585,4585,CUST4586,62-65,1,103570-112853,yahoo,Conversion,3080.6608744088144,0.061832824128267225,0.13035052773896075,11,6.093430507825186,11.09199168935895,45,1,9,5-9,2300,[REDACTED],[REDACTED],1
4586,4586,4586,4586,4586,CUST4587,26-29,0,103570-112853,whatsapp,Conversion,1083.8000383508925,0.10540995233131188,0.12649647171473735,45,4.505985186918692,14.062593684258605,16,8,6,5-9,3032,[REDACTED],[REDACTED],1
4587,4587,4587,4587,4587,CUST4588,50-53,1,38582-47865,news portal,Retention,5807.920702803621,0.05434909392593265,0.16199053628449278,3,4.77866871280397,1.7688463278228133,14,1,6,5-9,2211,[REDACTED],[REDACTED],1
4588,4588,4588,4588,4588,CUST4589,26-29,0,38582-47865,protonmail,Conversion,3302.497823431807,0.2404993329278523,0.054347369930357665,14,2.6002791791099065,5.888595686903269,72,16,4,0-4,2099,[REDACTED],[REDACTED],1
4589,4589,4589,4589,4589,CUST4590,42-45,0,103570-112853,whatsapp,Awareness,5852.128784706106,0.2934198531721746,0.09940009447533275,16,4.619811152332805,9.751421846490313,33,17,3,0-4,1147,[REDACTED],[REDACTED],1
4590,4590,4590,4590,4590,CUST4591,50-53,0,66434-75717,zoho,Consideration,5645.539291018539,0.16582650886681038,0.1957225607139756,11,7.6412353488411915,12.939396875697964,98,5,0,0-4,3986,[REDACTED],[REDACTED],1
4591,4591,4591,4591,4591,CUST4592,66-69,0,85002-94285,google ads,Retention,5387.521180735401,0.20052747268787766,0.14910416045748887,0,4.000237371806137,2.1414845334204213,7,17,5,5-9,2510,[REDACTED],[REDACTED],1
4592,4592,4592,4592,4592,CUST4593,18-21,0,66434-75717,linkedin ads,Conversion,1265.0878996665795,0.22642423906582357,0.1976878394956366,12,8.802874083549344,13.253662020728099,49,5,8,5-9,2207,[REDACTED],[REDACTED],1
4593,4593,4593,4593,4593,CUST4594,46-49,1,38582-47865,linkedin,Consideration,4198.2450400727685,0.0706441809687554,0.18345923730543862,29,2.588412820320755,1.2345795925427314,10,1,1,0-4,672,[REDACTED],[REDACTED],0
4594,4594,4594,4594,4594,CUST4595,42-45,0,112854-122137,bing,Consideration,7988.70890389862,0.11251824340720774,0.12636826797669293,9,8.514347125540871,7.593590619955455,87,1,0,0-4,4923,[REDACTED],[REDACTED],1
4595,4595,4595,4595,4595,CUST4596,46-49,0,38582-47865,blog,Awareness,3281.846867469609,0.13151873501642025,0.05872845913201777,35,6.662782971446841,1.7368387783621757,41,5,9,5-9,452,[REDACTED],[REDACTED],1
4596,4596,4596,4596,4596,CUST4597,22-25,1,131422-140705,facebook ads,Consideration,4419.0116419492715,0.18038232367426357,0.15786852823319858,5,4.716873883448096,2.510792002421197,93,8,4,5-9,3822,[REDACTED],[REDACTED],1
4597,4597,4597,4597,4597,CUST4598,66-69,0,131422-140705,yahoo,Retention,4788.319932731896,0.2668845463616821,0.14248756635028628,8,1.2506446360166334,11.489523447355092,84,3,3,0-4,1413,[REDACTED],[REDACTED],0
4598,4598,4598,4598,4598,CUST4599,18-21,0,57150-66433,blog,Retention,8831.349778875046,0.08956047338656559,0.1239053024987649,49,2.131766273739021,1.1396839922977198,42,9,3,0-4,3041,[REDACTED],[REDACTED],1
4599,4599,4599,4599,4599,CUST4600,34-37,0,47866-57149,linkedin ads,Conversion,6758.1248218716355,0.14979532297204923,0.14339793754716654,1,4.5899052694085,8.28743699388147,34,19,0,5-9,640,[REDACTED],[REDACTED],1
4600,4600,4600,4600,4600,CUST4601,34-37,1,112854-122137,blog,Conversion,1102.4745544970988,0.23211832846915278,0.12739198871432839,5,8.955696192733507,2.092549585980182,58,1,0,0-4,2292,[REDACTED],[REDACTED],1
4601,4601,4601,4601,4601,CUST4602,46-49,0,103570-112853,gmail,Retention,8475.228329818765,0.03764058520054347,0.10920662097309172,10,9.527298747844286,11.956962387981912,11,12,0,5-9,1386,[REDACTED],[REDACTED],1
4602,4602,4602,4602,4602,CUST4603,50-53,1,112854-122137,instagram,Consideration,8520.427739105582,0.15961649766152092,0.09324759614659935,25,9.436516683301136,12.073447431219044,72,3,7,0-4,1173,[REDACTED],[REDACTED],1
4603,4603,4603,4603,4603,CUST4604,50-53,1,131422-140705,twitter ads,Consideration,7430.135838367846,0.05042643398455305,0.017658924056062467,27,3.363621685310234,10.615894284497415,11,10,0,5-9,2821,[REDACTED],[REDACTED],1
4604,4604,4604,4604,4604,CUST4605,66-69,0,103570-112853,google ads,Awareness,4759.606374451536,0.16910952931583279,0.18151353162637973,12,3.258477649978239,11.462066275134548,27,9,4,0-4,4539,[REDACTED],[REDACTED],1
4605,4605,4605,4605,4605,CUST4606,54-57,1,47866-57149,gmail,Conversion,7565.215087381728,0.2185613235417574,0.17597402857980501,37,7.847090297222116,9.22346776022448,92,12,9,5-9,3324,[REDACTED],[REDACTED],1
4606,4606,4606,4606,4606,CUST4607,42-45,0,122138-131421,linkedin ads,Consideration,4734.685640770162,0.08169852133252294,0.12198455288364422,11,9.452275262324648,7.841759695040867,45,6,5,5-9,438,[REDACTED],[REDACTED],1
4607,4607,4607,4607,4607,CUST4608,42-45,1,122138-131421,google ads,Consideration,7314.745580385454,0.26035587141512395,0.061603044219758644,18,2.2621571371742273,6.675581922444889,39,3,6,0-4,3777,[REDACTED],[REDACTED],1
4608,4608,4608,4608,4608,CUST4609,30-33,1,103570-112853,twitter ads,Conversion,8967.019208730413,0.11008966042620719,0.018028847305014695,17,4.321624775862698,9.933838577957228,98,4,4,5-9,1069,[REDACTED],[REDACTED],1
4609,4609,4609,4609,4609,CUST4610,34-37,1,94286-103569,google ads,Retention,9154.235327878296,0.062029650941758586,0.010572570515101605,18,8.457437908283755,5.984380645664409,28,6,8,0-4,433,[REDACTED],[REDACTED],1
4610,4610,4610,4610,4610,CUST4611,34-37,0,29298-38581,bing ads,Consideration,4524.769624626435,0.14241341190066908,0.022500834934962143,27,5.34236018769508,0.3918553610418561,69,10,0,0-4,2585,[REDACTED],[REDACTED],1
4611,4611,4611,4611,4611,CUST4612,62-65,0,131422-140705,yahoo,Awareness,8792.74435006276,0.25665434966279826,0.07625568154480489,11,8.468815166238533,1.9445834487934452,15,2,6,0-4,3832,[REDACTED],[REDACTED],1
4612,4612,4612,4612,4612,CUST4613,66-69,1,57150-66433,bing ads,Consideration,936.603619863634,0.024646834937712185,0.04376309310513696,31,1.8584415959421436,9.945617425075579,45,12,5,5-9,1795,[REDACTED],[REDACTED],1
4613,4613,4613,4613,4613,CUST4614,46-49,1,85002-94285,zoho,Consideration,1240.718972386132,0.10407003571881088,0.05956542094736046,12,8.031090432569622,5.509274223602209,91,2,8,5-9,2402,[REDACTED],[REDACTED],1
4614,4614,4614,4614,4614,CUST4615,34-37,1,140706-149989,bing ads,Awareness,5402.79748698942,0.19967578095628863,0.14463188980946362,22,4.837587666662835,15.112996694541547,64,4,5,0-4,4276,[REDACTED],[REDACTED],1
4615,4615,4615,4615,4615,CUST4616,42-45,0,85002-94285,partner site,Retention,6763.466036795012,0.10436133341268797,0.19599087280456184,35,7.249600315284887,5.6636147711734015,28,13,1,0-4,4124,[REDACTED],[REDACTED],1
4616,4616,4616,4616,4616,CUST4617,34-37,1,94286-103569,blog,Awareness,1736.3812974392185,0.0317729171430837,0.04482987206086791,29,3.846800664053259,2.410642536161532,51,19,8,5-9,2006,[REDACTED],[REDACTED],1
4617,4617,4617,4617,4617,CUST4618,18-21,0,29298-38581,yahoo,Awareness,4816.387458969882,0.10044303941083069,0.09608312610848856,21,7.310234225526979,5.591478657936186,39,4,3,5-9,1207,[REDACTED],[REDACTED],1
4618,4618,4618,4618,4618,CUST4619,18-21,0,85002-94285,duckduckgo,Conversion,1001.5734975802734,0.24711878691548234,0.19430401010826645,37,7.439301443982354,10.59823860938251,5,16,8,5-9,102,[REDACTED],[REDACTED],1
4619,4619,4619,4619,4619,CUST4620,66-69,0,85002-94285,gmail,Consideration,6168.061597862832,0.29720477318393396,0.18368744801601938,44,4.783452148198119,8.034647192607938,26,13,2,0-4,2756,[REDACTED],[REDACTED],1
4620,4620,4620,4620,4620,CUST4621,18-21,0,66434-75717,duckduckgo,Retention,8710.139180499682,0.021309598476439456,0.07591339726651218,41,9.650401408408227,9.161937750302487,36,15,2,5-9,3603,[REDACTED],[REDACTED],1
4621,4621,4621,4621,4621,CUST4622,42-45,0,103570-112853,instagram,Consideration,7412.116682680644,0.17086331743521974,0.07367568903456037,2,0.8255801293961081,2.225377873982539,21,19,4,5-9,4034,[REDACTED],[REDACTED],1
4622,4622,4622,4622,4622,CUST4623,62-65,1,47866-57149,online directory,Retention,3782.4461449925475,0.039687758585339,0.05414841956388716,8,7.0927824347540405,12.561358325061148,6,5,7,0-4,4090,[REDACTED],[REDACTED],1
4623,4623,4623,4623,4623,CUST4624,34-37,0,103570-112853,affiliate,Awareness,9906.94369263972,0.21333158479798742,0.03785881134526891,14,9.013364621669277,13.928599831001213,0,4,8,5-9,3493,[REDACTED],[REDACTED],1
